"","Source_File","Subject_ID","Group","Variable","Timepoint","Value","Parser_Confidence"
"2380","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","MAP","MAP","EOR",69,15
"2381","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","MAP","MAP","10%",50,15
"2382","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","MAP","MAP","7.5%",42,15
"2383","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","5%",48,15
"2384","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","2.5%",55,15
"2385","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","EOB",53,15
"2386","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","24HR",55,15
"2387","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GGT","BL",7.1,15
"2388","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GLU","BL",0.47,15
"2389","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","pH","BL",75.5,15
"2390","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","MAP","MAP","BL",78,15
"2391","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","MAP","MAP","EOS",56,15
"2392","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","MAP","MAP","EOR",57,15
"2393","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","MAP","MAP","10%",63,15
"2394","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 3","MAP","MAP","7.5%",68,15
"2395","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","5%",67,15
"2396","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","2.5%",32,15
"2397","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","EOB",60,15
"2398","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","24HR",41,15
"2399","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","48HR",41,15
"2400","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","BL",74,15
"2401","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","EOS",53,15
"2402","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","EOR",51,15
"2403","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","10%",41,15
"2404","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","7.5%",42,15
"2405","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","5%",39,15
"2406","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","2.5%",39,15
"2407","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","EOB",40,15
"2408","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","24HR",62,15
"2409","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 4","MAP","MAP","48HR",58,15
"2410","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","BL",86,15
"2411","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","EOS",31,15
"2412","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","EOR",53,15
"2413","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","10%",36,15
"2414","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","7.5%",48,15
"2415","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","5%",58,15
"2416","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","2.5%",44,15
"2417","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","EOB",48,15
"2418","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","24HR",62,15
"2419","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 5","MAP","MAP","48HR",58,15
"2420","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","BL",8.3,15
"2421","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","EOR",10.7,15
"2422","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","EOB",10.5,15
"2423","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","24HR",4,15
"2424","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","BL",0.442,15
"2425","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","EOR",0.358,15
"2426","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","EOB",0.387,15
"2427","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","24HR",0.4,15
"2428","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","pH","BL",27.5,15
"2429","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","pH","EOR",30.2,15
"2430","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","pH","EOB",63.2,15
"2431","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","pH","24HR",27.8,15
"2432","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","pH","24HR",526,15
"2433","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","BL",78,15
"2434","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","EOS",56,15
"2435","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","EOR",46,15
"2436","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","10%",57,15
"2437","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","7.5%",61,15
"2438","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","5%",59,15
"2439","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","2.5%",46,15
"2440","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","EOB",46,15
"2441","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","24HR",59,15
"2442","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","MAP","MAP","48HR",63,15
"2443","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GGT","BL",5.5,15
"2444","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GGT","EOR",9.5,15
"2445","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GGT","EOB",8.5,15
"2446","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GGT","24HR",32,15
"2447","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GLU","BL",0.444,15
"2448","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GLU","EOR",0.372,15
"2449","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GLU","EOB",0.373,15
"2450","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11",NA,"GLU","24HR",0.366,15
"2451","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11","ABG","pH","BL",23.4,15
"2452","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11","ABG","pH","EOR",24.5,15
"2453","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11","ABG","pH","EOB",74.8,15
"2454","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11","ABG","pH","24HR",27.6,15
"2455","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11","ABG","pH","BL",547.8,15
"2456","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 11","ABG","pH","24HR",552.2,15
"2457","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","BL",88,15
"2458","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","EOS",57,15
"2459","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","EOR",52,15
"2460","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","10%",79,15
"2461","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","7.5%",50,15
"2462","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","5%",77,15
"2463","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","2.5%",49,15
"2464","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","EOB",68,15
"2465","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","24HR",59,15
"2466","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","MAP","MAP","48HR",73,15
"2467","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GGT","BL",7.4,15
"2468","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GGT","EOR",12.4,15
"2469","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GGT","EOB",8.7,15
"2470","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GGT","24HR",31.3,15
"2471","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GLU","BL",0.459,15
"2472","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GLU","EOR",0.384,15
"2473","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GLU","EOB",0.382,15
"2474","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12",NA,"GLU","24HR",0.388,15
"2475","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12","ABG","pH","BL",31.4,15
"2476","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12","ABG","pH","EOR",77.5,15
"2477","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 12","ABG","pH","24HR",120.5,15
"2478","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","BL",85,15
"2479","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","EOS",29,15
"2480","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","EOR",51,15
"2481","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","10%",41,15
"2482","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","7.5%",52,15
"2483","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","5%",41,15
"2484","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","2.5%",45,15
"2485","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","EOB",50,15
"2486","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","24HR",58,15
"2487","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","MAP","MAP","48HR",53,15
"2488","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GGT","BL",8.5,15
"2489","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GGT","EOR",13.6,15
"2490","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GGT","EOB",12.3,15
"2491","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GGT","24HR",4,15
"2492","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GLU","48HR",20.7,15
"2493","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GLU","BL",0.448,15
"2494","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GLU","EOR",0.346,15
"2495","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GLU","EOB",0.353,15
"2496","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GLU","24HR",0.408,15
"2497","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13",NA,"GLU","48HR",0.613,15
"2498","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13","ABG","pH","BL",22.9,15
"2499","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13","ABG","pH","EOR",43.5,15
"2500","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13","ABG","pH","EOB",90.5,15
"2501","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13","ABG","pH","24HR",21.2,15
"2502","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13","ABG","pH","48HR",4,15
"2503","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 13","ABG","pH","24HR",571.2,15
"2504","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","BL",85,15
"2505","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","EOS",52,15
"2506","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","EOR",66,15
"2507","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","10%",38,15
"2508","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","7.5%",39,15
"2509","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","5%",44,15
"2510","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","2.5%",64,15
"2511","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","EOB",42,15
"2512","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","24HR",67,15
"2513","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","MAP","MAP","48HR",88,15
"2514","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","BL",63,15
"2515","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","EOS",52,15
"2516","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","EOR",71,15
"2517","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","10%",47,15
"2518","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","7.5%",53,15
"2519","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","5%",57,15
"2520","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","2.5%",61,15
"2521","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","EOB",58,15
"2522","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","24HR",58,15
"2523","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","48HR",65,15
"2524","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","HGB","BL",11.1,15
"2525","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","HGB","EOS",6.5,15
"2526","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","HGB","EOR",5.2,15
"2527","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","HGB","EOB",4.3,15
"2528","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","HGB","24HR",4.1,15
"2529","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","HGB","48HR",4.1,15
"2530","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","BL",7.496,15
"2531","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","EOS",7.407,15
"2532","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","EOR",7.361,15
"2533","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","10%",7.461,15
"2534","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","7.5%",7.461,15
"2535","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","5%",7.453,15
"2536","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","2.5%",7.474,15
"2537","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","EOB",7.449,15
"2538","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","24HR",7.515,15
"2539","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","pH","48HR",7.491,15
"2540","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","BL",51,15
"2541","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","EOR",63,15
"2542","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","EOB",80,15
"2543","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","24HR",431,15
"2544","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","48HR",473,15
"2545","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","BL",140.9,15
"2546","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","EOR",122.8,15
"2547","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","EOB",18.7,15
"2548","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","24HR",121.3,15
"2549","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"AST","48HR",140.4,15
"2550","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"Hct","BL",34.1,15
"2551","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"Hct","EOS",19.8,15
"2552","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"Hct","EOR",15.5,15
"2553","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"Hct","EOB",12.6,15
"2554","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"Hct","24HR",11,15
"2555","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"Hct","48HR",11.3,15
"2556","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","BL",36,15
"2557","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","EOS",40.7,15
"2558","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","EOR",43.8,15
"2559","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","10%",40.9,15
"2560","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","7.5%",37,15
"2561","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","5%",29.6,15
"2562","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","2.5%",30.2,15
"2563","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","EOB",34.2,15
"2564","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","24HR",29,15
"2565","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pCO2","48HR",30.1,15
"2566","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","BL",54,15
"2567","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","EOR",37,15
"2568","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","EOB",43,15
"2569","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","24HR",180,15
"2570","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","48HR",320,15
"2571","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","BL",15,15
"2572","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","EOR",15.2,15
"2573","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","24HR",9.2,15
"2574","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"ALT","48HR",9.7,15
"2575","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"WBC","BL",7.8,15
"2576","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"WBC","EOS",5.5,15
"2577","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"WBC","EOR",5.9,15
"2578","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"WBC","EOB",4.8,15
"2579","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"WBC","24HR",4.5,15
"2580","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"WBC","48HR",5.1,15
"2581","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","BL",90.4,15
"2582","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","EOS",104,15
"2583","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","EOR",102,15
"2584","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","10%",102,15
"2585","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","7.5%",106,15
"2586","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","5%",184,15
"2587","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","2.5%",146,15
"2588","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","EOB",104,15
"2589","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","24HR",95.6,15
"2590","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"pO2","48HR",96.5,15
"2591","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","BL",327,15
"2592","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","EOR",208,15
"2593","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","EOB",101,15
"2594","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","24HR",915,15
"2595","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","48HR",525,15
"2596","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","BL",17,15
"2597","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","EOR",14.1,15
"2598","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","24HR",17,15
"2599","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"LDH","48HR",19.7,15
"2600","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","PLT","BL",292,15
"2601","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","PLT","EOS",217,15
"2602","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","PLT","EOR",173,15
"2603","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","PLT","EOB",171,15
"2604","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","PLT","24HR",192,15
"2605","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","CBC","PLT","48HR",268,15
"2606","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","BL",3.4,15
"2607","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","EOS",12.7,15
"2608","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","EOR",13.3,15
"2609","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","10%",6.9,15
"2610","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","7.5%",5.4,15
"2611","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","5%",7.5,15
"2612","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","2.5%",10,15
"2613","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","EOB",10.8,15
"2614","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","24HR",4.8,15
"2615","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13","ABG","LAC","48HR",5.4,15
"2616","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","BL",0.3,15
"2617","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","EOR",0.5,15
"2618","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","EOB",0.3,15
"2619","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","24HR",0.3,15
"2620","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","48HR",0.1,15
"2621","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","BL",4,15
"2622","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","EOR",1.7,15
"2623","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","EOB",0.54,15
"2624","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","24HR",3.09,15
"2625","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"CREA","48HR",4.95,15
"2626","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"RBC","BL",5.5,15
"2627","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"RBC","EOS",3.23,15
"2628","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"RBC","EOR",2.54,15
"2629","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"RBC","EOB",2.08,15
"2630","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"RBC","24HR",1.84,15
"2631","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"RBC","48HR",1.82,15
"2632","Sc. B_LR12-13 (11 is excluded).xlsx","B-LR13",NA,"BUN","BL",14.33,15
